rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect2m_rbd;nalu_mate2m_rbd;prom_lect2m_rbd;prom_mate2m_rbd;dif_lect2m_rbd;dif_mate2m_rbd;difgru_lect2m_rbd;difgru_mate2m_rbd;sigdif_lect2m_rbd;sigdif_mate2m_rbd;siggru_lect2m_rbd;siggru_mate2m_rbd;marca_lect2m_rbd;marca_mate2m_rbd;marcadif_lect2m_rbd;marcadif_mate2m_rbd;palu_eda_ins_lect2m_rbd;palu_eda_ele_lect2m_rbd;palu_eda_ade_lect2m_rbd;palu_eda_ins_mate2m_rbd;palu_eda_ele_mate2m_rbd;palu_eda_ade_mate2m_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno;
7202;8;ESCUELA PROYECTO DE FUTURO;14;DE LOS R?OS;141;VALDIVIA;14107;PAILLACO;141;Valdivia;2;1;2;1;33;39;216;215;-45;-28;-25;-31;-1;-1;;;;;;;78.8;12.1;9.1;82.1;15.4;2.6;0;preliminar20240422v1;20250422;2m;2024
11035;3;COLEGIO AMBROSIO O HIGGINS;3;DE ATACAMA;33;HUASCO;3301;VALLENAR;32;Huasco - Vallenar;4;3;5;1;26;27;297;310;-6;-4;10;-15;0;0;;;;;;;11.5;30.8;57.7;22.2;29.6;48.1;0;preliminar20240422v1;20250422;2m;2024
12031;6;COLEGIO SAN DIEGO DE ALCAL?;8;DEL BIOB?O;83;BIOB?O;8312;TUCAPEL;82;Bio Bio;3;2;2;1;39;38;258;277;-2;29;17;31;0;1;;;;;;;46.2;23.1;30.8;36.8;28.9;34.2;0;preliminar20240422v1;20250422;2m;2024
2625;5;LICEO BICENTENARIO VICTOR JARA MARTINE;6;DEL LIBERTADOR BERNARDO O;63;COLCHAGUA;6307;PERALILLO;62;Colchagua;2;1;2;1;86;89;234;235;7;18;-7;-11;0;1;;;;;;;62.8;19.8;17.4;64;29.2;6.7;0;preliminar20240422v1;20250422;2m;2024
16608;1;COLEGIO ANTILHUE;7;DEL MAULE;73;CURIC?;7304;MOLINA;71;Curico;3;2;2;1;38;40;244;219;22;2;3;-27;1;0;;;;;;;50;36.8;13.2;77.5;17.5;5;0;preliminar20240422v1;20250422;2m;2024
31264;9;ESCUELA B?SICA SAN GENNARO;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;132;Sur;3;2;3;1;32;32;288;281;1;-19;30;14;0;-1;;;;;;;9.4;59.4;31.3;28.1;43.8;28.1;0;preliminar20240422v1;20250422;2m;2024
12217;3;CENTRO POLITECNICO PARTICULAR DE NUNOA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;?U?OA;133;Oriente;3;2;2;1;127;126;240;265;3;14;-1;19;0;1;;;;;;;59.8;27.6;12.6;42.9;41.3;15.9;0;preliminar20240422v1;20250422;2m;2024
610;6;LICEO INDUSTRIAL JOSE TOMAS DE URMENET;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;41;Elqui;6;4;1;1;116;115;232;267;4;17;4;36;0;1;;;;;;;67.2;20.7;12.1;42.6;42.6;14.8;0;preliminar20240422v1;20250422;2m;2024
11971;7;COLEGIO SANTO DOMINGO_PADRES DOMINICOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13113;LA REINA;133;Oriente;4;3;5;1;44;45;296;335;15;-6;9;10;1;0;;;;;;;15.9;22.7;61.4;11.1;22.2;66.7;0;preliminar20240422v1;20250422;2m;2024
25894;6;COLEGIO MANANTIAL DE SAN MIGUEL;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13130;SAN MIGUEL;131;Centro;3;2;3;1;35;35;278;280;34;39;20;13;1;1;;;;;;;20;48.6;31.4;25.7;45.7;28.6;0;preliminar20240422v1;20250422;2m;2024
